date_time,temp,pm2_5,aqi,ozone
2024-01-17 19:00:00,48.0,6.225,48.0,0.027041964
2024-01-17 20:00:00,46.0,6.225,48.0,0.027041964
2024-01-17 21:00:00,45.0,6.225,48.0,0.027041964
2024-01-17 22:00:00,44.0,6.225,48.0,0.027041964
2024-01-17 23:00:00,44.0,6.225,48.0,0.027041964
2024-01-18 00:00:00,44.0,4.9,42.0,0.027041964
2024-01-18 01:00:00,43.0,4.9,42.0,0.027041964
2024-01-18 02:00:00,44.0,4.9,42.0,0.027041964
2024-01-18 03:00:00,45.0,4.9,42.0,0.027041964
2024-01-18 04:00:00,46.0,4.9,42.0,0.027041964
2024-01-18 05:00:00,47.0,4.9,42.0,0.027041964
2024-01-18 06:00:00,48.0,4.9,42.0,0.027041964
2024-01-18 07:00:00,27.5,4.9,42.0,0.027041964
2024-01-18 08:00:00,30.0,3.945833333,42.0,0.027041964
2024-01-18 09:00:00,33.5,3.945833333,42.0,0.027041964
2024-01-18 10:00:00,39.0,3.945833333,42.0,0.027041964
2024-01-18 11:00:00,42.5,3.945833333,42.0,0.027041964
2024-01-18 12:00:00,43.0,3.945833333,42.0,0.027041964
2024-01-18 13:00:00,43.0,3.945833333,42.0,0.027041964
2024-01-18 14:00:00,40.0,3.945833333,42.0,0.027041964
2024-01-18 15:00:00,37.0,3.945833333,42.0,0.027041964
2024-01-18 16:00:00,36.0,6.591666667,42.0,0.027041964
2024-01-18 17:00:00,36.0,6.591666667,42.0,0.027041964
2024-01-18 18:00:00,35.5,6.591666667,42.0,0.027041964
